16:01:05,24.91,52.81
16:01:20,24.9,53.08
16:01:20,24.9,53.08
16:01:35,24.91,53.18
16:01:35,24.91,53.18
16:01:50,24.93,52.99
16:01:50,24.93,52.99
16:02:05,24.93,52.85
16:02:05,24.93,52.85
16:02:20,24.92,52.75
16:02:20,24.92,52.75
16:02:35,25,52.63
16:02:35,25,52.63
16:02:50,24.93,52.63
16:02:50,24.93,52.63
16:03:05,24.94,52.66
16:03:05,24.94,52.66
16:03:20,24.92,53.26
16:03:20,24.92,53.26
16:03:35,24.94,53.49
16:03:35,24.94,53.49
16:03:50,24.95,53.36
16:03:50,24.95,53.36
16:04:05,24.96,53.54
16:04:05,24.96,53.54
16:04:20,24.97,53.76
16:04:20,24.97,53.76
16:04:35,24.94,53.8
16:04:35,24.94,53.8
16:04:50,24.96,53.71
16:04:50,24.96,53.71
16:05:05,24.95,53.46
16:05:05,24.95,53.46
16:05:20,24.99,53.21
16:05:20,24.99,53.21
16:05:35,24.95,52.97
16:05:35,24.95,52.97
16:05:50,24.95,52.8
16:05:50,24.95,52.8
16:10:50,25.02,53.41
16:10:50,25.02,53.41
16:11:05,25.06,53.42
16:11:05,25.06,53.42
16:11:20,25.04,53.16
16:11:20,25.04,53.16
16:11:35,25.04,52.87
16:11:35,25.04,52.87
16:11:50,25.02,52.8
16:11:50,25.02,52.8
16:12:05,25.07,52.65
16:12:05,25.07,52.65
16:12:20,25.07,52.62
16:12:20,25.07,52.62
16:12:35,25.04,52.55
16:12:35,25.04,52.55
16:12:50,25.01,52.63
16:12:50,25.01,52.63
16:13:05,25.08,52.84
16:13:05,25.08,52.84
16:13:20,25.07,53.07
16:13:20,25.07,53.07
16:17:05,25.07,52.51
16:17:05,25.07,52.51
16:17:20,25.09,52.54
16:17:20,25.09,52.54
16:17:35,25.06,52.58
16:17:35,25.06,52.58
16:17:50,25.05,52.62
16:17:50,25.05,52.62
16:18:05,25.08,52.64
16:18:05,25.08,52.64
16:18:20,25.07,52.62
16:18:20,25.07,52.62
16:28:20,25.21,52.98
16:28:20,25.21,52.98
16:28:35,25.19,53.01
16:28:35,25.19,53.01
16:28:49,25.17,53.3
16:28:49,25.17,53.3
16:29:05,25.17,53.25
16:29:05,25.17,53.25
16:29:20,25.21,53.36
16:29:20,25.21,53.36
16:29:34,25.2,53.23
16:29:34,25.2,53.23
17:14:48,25.41,53.04
17:14:48,25.41,53.04
17:15:03,25.42,53.1
17:15:03,25.42,53.1
17:15:18,25.43,53.19
17:15:18,25.43,53.19
17:15:33,25.49,53.3
17:15:33,25.49,53.3
17:28:18,25.36,53.29
17:28:18,25.36,53.29
18:02:32,25.2,53.59
18:02:32,25.2,53.59
18:02:47,25.23,53.56
18:02:47,25.23,53.56
18:03:02,25.17,53.51
18:03:17,25.24,53.44
